TR:mock:CellLine,TR:Input05,TR:statin_1uM,TR:statin_2uM,TR:statin_5uM,TR:statin_10uM,TR:LDPS,TR:05HC,TR:1HC,TR:02T09,TR:1T09,TR:02GW,TR:1GW,TR:SREBP1_s129:inhibitor,TR:SREBP1_s130:inhibitor,TR:SREBP2_s27:inhibitor,TR:SREBP2_s28:inhibitor,TR:LDLR_s06:inhibitor,TR:LDLR_s07:inhibitor,TR:NPC1_s69:inhibitor,TR:NPC1_c:inhibitor,TR:Q01581_s62:inhibitor,TR:Q01581_s63:inhibitor,DA:ALL,DV:P14324,DV:P49327,DV:P53396,DV:Q01581,DV:Q13907,DV:Q15738,DV:Q9BWD1,DV:P48449,DV:P37268,DV:O95573,DV:P10515,DV:P53602,DV:Q9UBM7,DV:Q15392,DV:Q13085
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284357040028568,0.460408669869216,0.501687808038098,0.433128419727255,0.456339949314506,0.333397353427679,0.333673320054115,0.182611500535868,0.103513192612137,0.170297760163388,0.163591732150629,0.216540860866744,0.172804626736688,0.182951004880977,0.577573299835524
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265142622890441,0.452053232813111,0.462464654953559,0.388133835741994,0.441525679875379,0.320768241132145,0.344297439598361,0.187829021528387,0.107866566151527,0.171600995083066,0.203284711389727,0.182232303011381,0.145086308138891,0.168698200305392,0.647090605132105
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0.315642319437483,0.53679637759441,0.507799984242456,0.129180978215585,0.445962598135332,0.307120933651902,0.383871447036362,0.167667532611674,0.0920216735770825,0.17273148502202,0.196173161273918,0.187753065559821,0.179240990641642,0.228981349903351,0.82691378574078
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0.259496316129125,0.480092858620452,0.400866664915828,0.101766685491561,0.403530934426611,0.319187649329167,0.338163155642793,0.18574000145673,0.121086505842443,0.200355836666022,0.259810369530031,0.174556618731902,0.157265468619587,0.222370406983415,0.636989311663659
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0.303910940159717,0.486519410669547,0.521656117866429,0.109050530954607,0.474913005401803,0.297999448630766,0.335770215152385,0.179899555003694,0.101196569920844,0.167932413526292,0.160829099491613,0.209626133323538,0.196108193548864,0.183431158812678,0.788986660100099
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0.259661253621018,0.485388558163054,0.411145836069018,0.0969475896419875,0.40534832714619,0.416285609263003,0.267703235161702,0.208599215446887,0.127610629476065,0.19580283679648,0.250824356284912,0.171690327952151,0.173404388899968,0.215604120144399,0.451732088179035
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,0.309187338565428,0.617537407773462,0.526485805079182,0.334040809902512,0.57583061434849,0.314618636280096,0.49140071922273,0.226241255284981,0.109225405201658,0.180503209727702,0.208098006712208,0.199507796286433,0.148709255689246,0.189080911233307,0.788234414011726
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,0.271208479388418,0.610361551014779,0.451634845182131,0.313383574199402,0.544419558090691,0.512018011394964,0.417657487769974,0.238060884373797,0.144351488880513,0.229854741264907,0.2743105643112,0.216508414602044,0.231491945312327,0.258431379471654,0.7176438073211
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,0.313514145391598,0.445405107224125,0.407780725022104,0.337683889902141,0.580306282986259,0.352512405807756,0.404147763516706,0.188906654827846,0.120706181681116,0.138043033293896,0.161271961780512,0.210316687787348,0.133704860880291,0.202977130903731,0.742174926307937
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,0.305360148219556,0.503859149102443,0.401658043788464,0.270444298371492,0.540939774162798,0.313826502481162,0.33537586034701,0.20112168203748,0.129111383339616,0.147474729298718,0.219535491736878,0.184733114167998,0.155201016345735,0.213059480833561,0.809088462685373
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281168782296923,0.498931206472522,0.525953550262188,0.270731300861933,0.381787709930172,0.313444219812534,0.310415323756358,0.180382356919641,0.0936907274783264,0.174907441979729,0.160607423851973,0.203527459947229,0.192829444481376,0.187250324368695,0.749999740246516
