TR:mock:CellLine,TR:Input05,TR:statin_1uM,TR:statin_2uM,TR:statin_5uM,TR:statin_10uM,TR:LDPS,TR:05HC,TR:1HC,TR:02T09,TR:1T09,TR:02GW,TR:1GW,DA:ALL,DV:atorvastatin,DV:T090137,DV:GW3965,DV:HMG_CoA,DV:Mevalonate,DV:Acetyl_CoA,DV:Acetoacetyl_CoA,DV:hydroxy_atorvastatin,DV:Atorvastatin_Lactone,DV:hydroxy_GW3965
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.0957741611245442,0.00034528787479718,0.00121275684689875,0.224756546658096,1,0.467740849423851,0.55051506234643,0.152560526917317,0.170851118652709,0.223199224354373
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.0845605970654946,0.000985363405507054,0.00100747148260136,0.315390202702369,0.810894859960604,0.285454031100508,0.534884308058158,0.115748276900785,0.27049661542778,0.303964372475603
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.00144208420949142,0.00047774876912084,0.00149628362025147,0.17976687323792,0.919685044931607,0.447992307037932,0.518027402111865,0.0253558067111475,0.134868440779257,0.215204838891591
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.00101683546072781,0.000640344013777387,0.00114098289413788,0.213926665088502,0.972841956299589,0.437034758365434,0.372686736070466,0.0295235213621134,0.0875770491441194,0.224790264380868
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.00292434136260273,0.000202296145507342,0.000940340919108303,0.168193818469065,0.746113165409202,0.409721257341186,0.474424129368568,0.0665892625295997,0.168561559830968,0.249464897658481
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.00114478782308067,0.000549710232109432,0.00134241277928861,0.17944852235683,0.903084889745076,0.429491927769146,0.557596993322086,0.0257233782517489,0.115038965061737,0.282683772158495
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.000824575445698256,0.000268830663646346,0.00134019982788924,0.194444730493825,0.957511340126342,0.437882348370455,0.704580550818719,0.0233172522695635,0.0272167283604236,0.224337798979634
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.00169425948849002,0.000272984421207264,0.00120378901873486,0.183143925150539,0.755566148487981,0.428025294814301,0.498195334527888,0.0308101194629059,0.131247203966067,0.188310678682023
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.0010969595462957,0.00329705452926565,0.00139250488458338,0.204501646144257,0.707599751743233,0.387848252069145,0.509456103601091,0,0.109945228662873,0.367380012346416
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.00123667374218805,0.00206233046717374,0.00118645432881797,0.268866645691321,0.739024456006085,0.464360203150581,0.810524647851117,0.0177975698150587,0.0814372133112835,0.34531127636485
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.00186769606712718,0.000428165415510307,0.00117324752645913,0.271764558313482,0.781690452609286,0.572775108847945,0.784711854837662,0.0619867182719947,0.228304921032887,0.323989873381312
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.0996067123579374,0.00565186793014901,0.00118642121667986,0.542034169092353,0.717032330681583,0.467526919666824,0.710505138353817,0.132034782144408,0.228024317657061,0.407967387849568
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.0784009500399736,0.000343615322344775,0.00132959697854108,0.589415397845526,0.770723819501317,0.472517858022877,1,0.0904520132206913,0.219920401074219,0.35251203243353
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.0704200155983384,0.000271947137470119,0.00231146033204078,0.513873841704875,0.730619357873057,0.686943021389189,0.855773071607738,0.0940537918314583,0.322287377873798,0.324747785194838
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,0.236265825958491,0.000689575217688265,0.0015795711068681,0.604300863347863,0.702505773925241,0.37571126163985,0.776382037075122,0.271479241557246,0.347492534452133,0.444612870115874
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,0.179315089718481,0.000348762957148393,0.000828495401921267,0.599501078717388,0.775648784633097,0.377783226684373,0.923900371052831,0.161605997256619,0.269647050802821,0.415086986977888
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,0.232859775567046,0.000817639684747679,0.00120679576340871,0.622825449048152,0.74391276808688,0.530506017431986,0.703691914248844,0.158944134499783,0.495363226374543,0.362572457295523
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.00191371379787011,0.000694409027092005,0.00142401643830408,0.156219559291603,0.88105953964253,0.461736081898063,0.665621150748757,0.0328411392822024,0.0820525201968735,0.214592496320053
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.000847213774447557,0.00716641143141186,0.0013444226465393,0.191379004740987,0.98054168347882,0.456279109663078,0.45443970806605,0.0262646242039519,0.077091283589776,0.260956796816988
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.00265002537630643,0.000192504888811236,0.00131094193021102,0.225277150267226,0.776084760098856,0.426308314048844,0.577160117157164,0.0467108464276055,0.220902579043081,0.31495711987237
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.00144208420949142,0.00047774876912084,0.00149628362025147,0.17976687323792,0.919685044931607,0.447992307037932,0.518027402111865,0.0253558067111475,0.134868440779257,0.215204838891591
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.00101683546072781,0.000640344013777387,0.00114098289413788,0.213926665088502,0.972841956299589,0.437034758365434,0.372686736070466,0.0295235213621134,0.0875770491441194,0.224790264380868
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.00292434136260273,0.000202296145507342,0.000940340919108303,0.168193818469065,0.746113165409202,0.409721257341186,0.474424129368568,0.0665892625295997,0.168561559830968,0.249464897658481
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.00114478782308067,0.000549710232109432,0.00134241277928861,0.17944852235683,0.903084889745076,0.429491927769146,0.557596993322086,0.0257233782517489,0.115038965061737,0.282683772158495
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.000824575445698256,0.000268830663646346,0.00134019982788924,0.194444730493825,0.957511340126342,0.437882348370455,0.704580550818719,0.0233172522695635,0.0272167283604236,0.224337798979634
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.00169425948849002,0.000272984421207264,0.00120378901873486,0.183143925150539,0.755566148487981,0.428025294814301,0.498195334527888,0.0308101194629059,0.131247203966067,0.188310678682023
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.00191371379787011,0.000694409027092005,0.00142401643830408,0.156219559291603,0.88105953964253,0.461736081898063,0.665621150748757,0.0328411392822024,0.0820525201968735,0.214592496320053
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.000847213774447557,0.00716641143141186,0.0013444226465393,0.191379004740987,0.98054168347882,0.456279109663078,0.45443970806605,0.0262646242039519,0.077091283589776,0.260956796816988
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.00265002537630643,0.000192504888811236,0.00131094193021102,0.225277150267226,0.776084760098856,0.426308314048844,0.577160117157164,0.0467108464276055,0.220902579043081,0.31495711987237
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
