TR:mock:CellLine,TR:Input05,TR:statin_1uM,TR:statin_2uM,TR:statin_5uM,TR:statin_10uM,TR:LDPS,TR:05HC,TR:1HC,TR:02T09,TR:1T09,TR:02GW,TR:1GW,DA:ALL,DV:P14324,DV:P49327,DV:P53396,DV:Q01581,DV:Q13907,DV:Q15738,DV:Q9BWD1,DV:P48449,DV:P37268,DV:O95573,DV:P10515,DV:P53602,DV:Q9UBM7,DV:Q15392,DV:Q13085
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,0.168024865527904,0.200766313466798,0.141732979664014,0.138081758677196,0.219505777681332,0.348215401580592,0.355930347780721,0.216649729291023,0.107159442140972,0.457702221842343,0.307736316826648,0.250601480284303,0.197652654981645,0.394131353875213,0.4659759302032
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,0.538749901918239,0.643542418461397,0.46918262117989,0.829846870284133,0.584475823639281,0.576065980518287,0.960475147268618,0.45017116576546,0.390993215228044,0.311525779039376,0.369891884226637,0.876171585642834,0.219348977375967,0.623250394979567,0.501794896571358
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,0.414726516023757,0.408437262969177,0.445695126541832,0.364217733050651,0.444152955491316,0.535543098695093,0.864422381925367,0.354682519587815,0.383997361477573,0.796543300958645,0.298484618807548,0.537580733040705,0.476564219607496,0.934649637677961,0.853215384471521
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,0.344540008551128,0.448650102282391,0.323305407463823,0.359162785960949,0.389588548488348,0.548185076272744,0.810774488260404,0.428608094562582,0.286311722578213,0.492026289626754,0.288329918550502,0.495850551280403,0.276415756313383,0.557667899414812,0.640036739532714
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.351254405672569,0.75061024662698,0.390605002144777,0.278732652551082,0.419844843487224,0.508027017092446,0.670664582805013,0.433411834890069,0.398880512627214,0.829040950457279,0.34773573003819,0.517370995488133,0.232437383205182,0.647052437399049,0.866448265937694
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.272724943512912,0.702024961500448,0.299510640719244,0.285317508077731,0.378560190961862,0.441247932365374,0.600637000311686,0.403722291783003,0.325463626083679,0.551569325169933,0.343833586793348,0.409561240794138,0.278887190055175,0.57475219996999,0.855765124666087
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.258207241556562,0.539586733169375,0.277034255149653,0.220364909779378,0.317352806689865,0.539587392023525,0.550857805488123,0.360488628835622,0.336155295891444,0.755174476929098,0.345611881814285,0.40387028840444,0.345515448307445,0.768841187321818,0.814681474693257
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.243563034145263,0.299191394488243,0.249654647162329,0.155432910853323,0.287742480489185,0.376511670648778,0.506874397435912,0.21763926511444,0.109360535243121,0.576882762840035,0.303790164447465,0.291211959815607,0.2242430957182,0.393944235063594,0.557507862737947
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.187112777211083,0.281862688762728,0.188979348863268,0.145428559525242,0.219486014988646,0.256665135085462,0.397295150553046,0.197396962371279,0.0959917075009423,0.370624805999289,0.26673447333291,0.247426643893062,0.193435115631486,0.493560288445413,0.50183230107299
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.144953953615734,0.199709931735123,0.153716591818333,0.134637265884662,0.209819345738621,0.297272560191141,0.32378540395673,0.192216900148101,0.082031850735017,0.393523862649746,0.315646551232337,0.247801306421299,0.183776138033932,0.381749737415819,0.426019610348994
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.413285314638282,1,0.342664425593753,0.475671909862702,0.335750323565655,0.485998897261533,0.594535113776389,0.331347093650392,0.235580474934037,0.626250039362463,0.348051943818265,0.574666813593148,0.213396411767747,0.495971649734768,0.71936649242403
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.375343286163346,0.783538281196129,0.48036172317497,0.294770073972577,0.465147910192124,0.574920051461128,0.691014631345286,0.430109913740778,0.397768563889936,1,0.381311439603983,0.543078844423222,0.299145412779661,0.786309434495176,0.921038058041396
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.28223847399192,0.747966993817087,0.279384755451672,0.279459416922037,0.310294425370647,0.495187465539423,0.58824889709127,0.425243742131057,0.220292122125895,0.604108091572834,0.325633364791715,0.412592823865758,0.237604792188319,0.579199802289558,0.895882491680096
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.373412076306809,0.365508998551957,0.254382785758682,0.516296649477378,0.367983662840713,0.374761073332108,0.451138545892063,0.368289070710364,0.301848850358085,0.651428520016375,0.443814190174879,0.410616662687408,0.237352921624676,0.468370742385059,0.371542031750188
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.373304786870335,0.400078148343945,0.409600721345344,0.360181181894772,0.459598856088847,0.482515162653924,0.830187245917646,0.405414873212471,0.28023746701847,0.529647807173415,0.335659297581617,0.560679412538951,0.187566014462245,0.593998958489633,0.617629365027414
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.31448775699423,0.446458730778955,0.32517705351437,0.340016942405081,0.390251179949004,0.467552839551553,0.78904140502026,0.401263192943878,0.268927629099133,0.416326200105266,0.290095173827931,0.476093224852614,0.262306573009225,0.499475714273105,0.646269784124075
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.293177192507674,0.479283793412554,0.257936111913579,0.480638904576301,0.284150707969403,0.469617717331373,0.48234173022333,0.248809470131834,0.151242932529212,0.322033532319956,0.308357334611228,0.568889541895474,0.197239025903521,0.538257853252955,0.504110858630725
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.279282409816823,0.353189601673294,0.29116264411587,0.219553433383019,0.374985856112097,0.362730196655027,0.610066883915575,0.322396528820708,0.170676969468526,0.528451188296528,0.327740913336235,0.396378874420712,0.168024995014292,0.495024581409923,0.635045316592741
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.206064575430079,0.310177212862298,0.209564829161961,0.178799542647644,0.27028621029055,0.349018562764198,0.491063339190936,0.269115591519057,0.136589521296645,0.351962949800489,0.301172435938185,0.283827679724758,0.195236617991388,0.432131477444239,0.601735568875714
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.202453565292027,0.221789597076333,0.133496161287216,0.160026107968485,0.235522083840317,0.40628469031428,0.374930876193817,0.279084479930077,0.112579532604599,0.42843859230835,0.334141797430845,0.278128156623629,0.252974805557402,0.408524497559512,0.386244078919342
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.343928298629738,0.499698899027743,0.258772137160666,0.499678279466361,0.347692415001046,0.506694541444587,0.663455598218365,0.312483134882785,0.249136826234452,0.764976854871723,0.31663105186721,0.611118661499752,0.292737855185505,0.867947959787108,0.497443506214862
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.305380965572902,0.395306042705771,0.322192749778957,0.216023997111459,0.388069533677953,0.433124425657048,0.675387903250132,0.325496588824107,0.18077798718432,0.475727980638167,0.336047229950987,0.424853226566757,0.181542541012062,0.412567852635109,0.609478300713491
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.208144709429781,0.311916243363137,0.231578993443111,0.197719487469101,0.254180003255032,0.356987686087116,0.497026698825761,0.296534370155072,0.131507161703732,0.345673952846019,0.292111444167893,0.288842158105138,0.172597073574272,0.445621684598886,0.606658416896029
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.192238650138756,0.227253545406486,0.175089949313234,0.161097043874348,0.26188125334222,0.378384488145562,0.414276984537493,0.271678395654783,0.139596306068602,0.42010094784811,0.327908800033903,0.271984180915474,0.224984673565409,0.476259742093789,0.573492053101924
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.492591424211222,0.63036752706461,0.329287146221253,0.672132058178182,0.387174012446621,0.536055872082338,0.673997048483298,0.29643864218898,0.225186581228798,0.681681384479043,0.34460782156415,0.641205531782035,0.265786227628945,0.679574922548699,0.588895434676674
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.310939198916217,0.394679476865792,0.322208507322881,0.276640311814319,0.428133549302106,0.46556974820805,0.663452246761096,0.404669166230226,0.303980399547682,0.574633479236863,0.368405353466697,0.434999112319173,0.245114375826335,0.634967386603352,0.629133327307053
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.229245499048006,0.322617509826005,0.21896683037004,0.224785673946655,0.325252458711472,0.39606689946701,0.519781976533096,0.356999413839628,0.218627968337731,0.324587818779719,0.338202047565724,0.317399156397118,0.177043586164107,0.497995533862326,0.584235457181716
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.521636436133161,0.689787850230997,0.720455918270872,1,0.695193403135681,0.491907737548245,0.954315168807317,0.602385568662271,0.470601206181681,0.750370007152722,0.492444283620941,1,0.364337787232157,0.582289910588983,0.556984199715102
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.502470059041217,0.474429402165169,0.583146431354011,0.527799894457149,0.698576311119033,0.781543833854071,0.979660005831536,0.677025634978166,0.817086317376555,0.709950380803714,0.407374626941088,0.715238112729343,0.407563503142842,0.834333654024378,0.666604325830614
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.485109987685735,0.535228813754109,0.522168238043964,0.63389360539935,0.650998597236323,0.714055320713104,0.980355991791164,0.760142482059677,0.700853750471165,0.448294818100435,0.369510471729021,0.721904901834744,0.408454282907517,0.727186068474893,0.66313817534607
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,0.484637593898274,0.541066954742915,0.580001925922035,0.811522687083962,0.669486402492424,0.557795442014336,0.839041796023608,0.655590894744327,0.559304560874482,0.771288344662225,0.395596478617266,0.856232437693989,0.345073012918522,0.665004369047724,0.44321840800207
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,0.50041074239486,0.449776817523617,0.521505545780042,0.509343782692824,0.710116173632693,0.749942106230472,1,0.650769812393997,1,0.723378603914653,0.416693153645668,0.713413775582043,0.405900861973454,0.682166341562442,0.601034234470118
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,0.422890121205036,0.463166846714322,0.555455174164631,0.548964013590957,0.57022730971627,0.857083256754273,0.934687917884828,0.75245302913113,0.749479834150019,0.489466604886344,0.386292621624133,0.638793488708088,0.477650734560925,0.734186253828433,0.588388395876777
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.368220548649354,0.43464086238996,0.242451698750777,0.403379685778564,0.255516503785912,0.290918948722661,0.470324521607404,0.241991974111828,0.210751978891821,0.73703175538591,0.304147127426004,0.576442175246561,0.197770834718252,0.552420628966345,0.531323672581773
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.268343691301069,0.361225549911509,0.268024441701465,0.225327969781415,0.369971944726461,0.397384671935306,0.587503756425023,0.302765705802988,0.174550885789672,0.544070213636957,0.331592527574983,0.373972585967297,0.226956059296683,0.496135820012886,0.607147792459045
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.208966194219501,0.316206587445698,0.197734415351349,0.206919306009462,0.261625888352411,0.356100900569748,0.477036373365746,0.292783984295064,0.133728043724086,0.359978496848754,0.291984306668688,0.298931722039584,0.169982346901844,0.392050098413903,0.56384480872273
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.184448155982827,0.235800675753327,0.176235872924162,0.162108033292289,0.22840247692415,0.359252894688476,0.418569084147272,0.282051006357586,0.11650490011308,0.387708114965384,0.333571308652359,0.292149840523548,0.190876524333946,0.464238241083171,0.596540499204635
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.293177192507674,0.479283793412554,0.257936111913579,0.480638904576301,0.284150707969403,0.469617717331373,0.48234173022333,0.248809470131834,0.151242932529212,0.322033532319956,0.308357334611228,0.568889541895474,0.197239025903521,0.538257853252955,0.504110858630725
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.279282409816823,0.353189601673294,0.29116264411587,0.219553433383019,0.374985856112097,0.362730196655027,0.610066883915575,0.322396528820708,0.170676969468526,0.528451188296528,0.327740913336235,0.396378874420712,0.168024995014292,0.495024581409923,0.635045316592741
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.206064575430079,0.310177212862298,0.209564829161961,0.178799542647644,0.27028621029055,0.349018562764198,0.491063339190936,0.269115591519057,0.136589521296645,0.351962949800489,0.301172435938185,0.283827679724758,0.195236617991388,0.432131477444239,0.601735568875714
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.202453565292027,0.221789597076333,0.133496161287216,0.160026107968485,0.235522083840317,0.40628469031428,0.374930876193817,0.279084479930077,0.112579532604599,0.42843859230835,0.334141797430845,0.278128156623629,0.252974805557402,0.408524497559512,0.386244078919342
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.343928298629738,0.499698899027743,0.258772137160666,0.499678279466361,0.347692415001046,0.506694541444587,0.663455598218365,0.312483134882785,0.249136826234452,0.764976854871723,0.31663105186721,0.611118661499752,0.292737855185505,0.867947959787108,0.497443506214862
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.305380965572902,0.395306042705771,0.322192749778957,0.216023997111459,0.388069533677953,0.433124425657048,0.675387903250132,0.325496588824107,0.18077798718432,0.475727980638167,0.336047229950987,0.424853226566757,0.181542541012062,0.412567852635109,0.609478300713491
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.208144709429781,0.311916243363137,0.231578993443111,0.197719487469101,0.254180003255032,0.356987686087116,0.497026698825761,0.296534370155072,0.131507161703732,0.345673952846019,0.292111444167893,0.288842158105138,0.172597073574272,0.445621684598886,0.606658416896029
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.192238650138756,0.227253545406486,0.175089949313234,0.161097043874348,0.26188125334222,0.378384488145562,0.414276984537493,0.271678395654783,0.139596306068602,0.42010094784811,0.327908800033903,0.271984180915474,0.224984673565409,0.476259742093789,0.573492053101924
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.368220548649354,0.43464086238996,0.242451698750777,0.403379685778564,0.255516503785912,0.290918948722661,0.470324521607404,0.241991974111828,0.210751978891821,0.73703175538591,0.304147127426004,0.576442175246561,0.197770834718252,0.552420628966345,0.531323672581773
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.268343691301069,0.361225549911509,0.268024441701465,0.225327969781415,0.369971944726461,0.397384671935306,0.587503756425023,0.302765705802988,0.174550885789672,0.544070213636957,0.331592527574983,0.373972585967297,0.226956059296683,0.496135820012886,0.607147792459045
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.208966194219501,0.316206587445698,0.197734415351349,0.206919306009462,0.261625888352411,0.356100900569748,0.477036373365746,0.292783984295064,0.133728043724086,0.359978496848754,0.291984306668688,0.298931722039584,0.169982346901844,0.392050098413903,0.56384480872273
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.184448155982827,0.235800675753327,0.176235872924162,0.162108033292289,0.22840247692415,0.359252894688476,0.418569084147272,0.282051006357586,0.11650490011308,0.387708114965384,0.333571308652359,0.292149840523548,0.190876524333946,0.464238241083171,0.596540499204635
