TR:mock:CellLine,TR:Input05,TR:statin_1uM,TR:statin_2uM,TR:statin_5uM,TR:statin_10uM,TR:LDPS,TR:05HC,TR:1HC,TR:02T09,TR:1T09,TR:02GW,TR:1GW,DA:ALL,DV:P14324,DV:P49327,DV:P53396,DV:Q01581,DV:Q13907,DV:Q15738,DV:Q9BWD1,DV:P48449,DV:P37268,DV:O95573,DV:P10515,DV:P53602,DV:Q9UBM7,DV:Q15392,DV:Q13085
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,0.19891461522325,0.636237846783276,0.311149337745446,0.400583726032978,0.304882160101061,0.412449917294615,0.378604073361165,0.486232168065012,0.183097625329815,0.635733019033438,0.717018006255817,0.396945153568783,0.432072503268408,0.590054458635268,0.861205401625641
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,0.164562779533019,0.562939297124601,0.257200759863785,0.351036449316286,0.217823623780332,0.322605219628745,0.334640774052571,0.432142398817968,0.140376177911798,0.581574768436253,0.645897615193909,0.317841772423124,0.318585979451498,0.396660105739781,0.545924935399309
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,0.12355339410933,0.310306847174018,0.17950118619289,0.273288863377556,0.220034720338523,0.325012865282117,0.225296129178569,0.47683972849329,0.17027798718432,0.488895286851138,0.736603701005201,0.207775471848274,0.36621167468073,0.469578188301544,0.424057952041195
1,0.5,0,0,0,0,0,0,0,1,0,0,0,48,0.0705714683760383,0.20098880639897,0.14829424587021,0.184272726431078,0.111107795801009,0.326128469031428,0.0967931022540784,0.332323102695991,0.119924802110818,0.735749663732101,0.542469629622385,0.218457027065082,0.328925967781249,0.763990220394185,0.514255790684409
1,0.5,0,0,0,0,0,0,0,1,0,0,0,48,0.211843792985833,0.573093984875997,0.298482898687747,0.339866497551221,0.279665351737179,0.44468939533174,0.321475132745637,0.474259235494265,0.191745194119864,0.765755106998421,0.801893696750985,0.37446417748719,0.393348696699092,0.584524744697565,0.69598556186237
1,0.5,0,0,0,0,0,0,0,1,0,0,0,48,0.164015123006538,0.546886707886087,0.239336082149329,0.330214881542037,0.187513853260069,0.338160264657232,0.306046140629381,0.492301876060031,0.144366000753864,0.623843305907069,0.742068983503094,0.298558283898694,0.367151203586755,0.391691748236935,0.67630144287865
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,0.162120743852075,0.264168984301377,0.207447190342376,0.289379519131956,0.232649518332804,0.331078845800404,0.296373834949667,0.381132572827825,0.121131360723709,0.452884256364348,0.584239188015172,0.308871910717675,0.318532798570025,0.551725111874101,0.615456786890969
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,0.165808618064018,0.361440228009286,0.246308795335767,0.326979159915936,0.226158442544815,0.283761257121853,0.372355839858434,0.347880978228825,0.102072370900867,0.378493699756627,0.402918294597145,0.325555412710365,0.224223891511002,0.314527304341686,0.510207792396704
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,0.104638906992869,0.157627967913209,0.149014715795187,0.237378834029237,0.186482318202602,0.313851314096673,0.212310349411763,0.361726849266606,0.0922704485488127,0.382511370128614,0.556924185301275,0.202421225979051,0.289326892537688,0.388517789526642,0.328589195709704
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,0.0754733145550131,0.16003217872986,0.189662175766648,0.374522048271967,0.146612829475087,0.33781749678368,0.149590060918322,0.423932685204133,0.187604033169996,0.392520232306011,0.447266462268687,0.27931152699468,0.234535073529955,0.472207560659152,0.402232425339056
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,0.274172550237878,0.495180085963178,0.423521635983227,0.691155231314749,0.467217180367509,0.403050909759235,0.721162106636667,0.406864666322138,0.176894082171127,0.395293598988722,0.397818124917483,0.5391246854855,0.329133520943665,0.462429720116155,0.844900155955991
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,0.222854571570861,0.465497506148436,0.345913105899449,0.55963865460639,0.304855809844146,0.378712552839552,0.611696809300964,0.419111602853803,0.158744063324538,0.470433167036299,0.33428034470562,0.471780320422169,0.340969960188201,0.345205080452263,0.667560218650092
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.20469703544875,0.661976233709518,0.312398560810988,0.401285030505587,0.266670025032744,0.438582981069656,0.330595565128311,0.515339019204556,0.207010931021485,0.682846513385487,0.801849687616645,0.369094626776127,0.377401079867343,0.592386382693275,0.774313705321102
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.164101595089667,0.557487300894109,0.225147289264735,0.336186384972179,0.194734598662337,0.408024260246278,0.297265322583348,0.485982442936074,0.196462495288353,0.719932701434593,0.68895973816195,0.316322919918946,0.560083316714308,0.604320502749411,0.519784383828371
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.12240924034275,0.335602087020479,0.19041503619858,0.266609111866164,0.196195100402229,0.391515346443668,0.205743727468432,0.504444760454638,0.220870712401055,0.663970525387664,0.828387195623862,0.23786968845464,0.461807263622061,0.524831195883386,0.458173974571173
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.127133818751311,0.224961040752063,0.144398630844517,0.21094683047411,0.179488262510559,0.287154015805918,0.224441507574852,0.387354890623862,0.101222955145119,0.406134696099292,0.656800470734741,0.264438893888471,0.268117322933516,0.454558373125502,0.543163236362163
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.135554278046179,0.272476612958834,0.189609650620234,0.264440391434364,0.190900636281204,0.242066715677265,0.308974197130482,0.343600620150737,0.0942148511119487,0.421024503695573,0.425690576666357,0.273435079921884,0.231099736311463,0.327322877039992,0.570453976358277
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.0925760513964441,0.137447307329855,0.136035752116326,0.179254811920787,0.176797048771226,0.256979415548612,0.176374907415993,0.341317369423239,0.0759355446664154,0.35085810169461,0.559794558841028,0.232471976834591,0.256686387910213,0.422757001509307,0.354548958856087
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.0682562584170164,0.19168547590043,0.147770745244286,0.19031760065918,0.120156784028644,0.325912516081603,0.0943835161925658,0.321322017085361,0.11785412740294,0.734022213924865,0.521325685523766,0.225935584981665,0.354994201806673,0.736315171628552,0.514077080287724
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.212282558740966,0.650750453949939,0.281508522205006,0.371689055946969,0.306946005223551,0.409478956074251,0.342093297867468,0.520187848791434,0.172375424048247,0.783641410210848,0.82934398680378,0.361889107237966,0.454451313641635,0.643431864921401,0.789988269532683
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.15211464276621,0.526742822994001,0.238507060255097,0.31304565191227,0.19986708620409,0.335385039514795,0.289187193411482,0.492284534037188,0.146329438371655,0.63774837714188,0.754988109383888,0.303849473819538,0.322294607310894,0.392062455316557,0.630925626343575
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.076662946231979,0.147408463005953,0.170458982237746,0.331254108301778,0.146657779913354,0.360038595846352,0.132086516752259,0.392411824484855,0.149204108556351,0.506007836504073,0.391829622711321,0.266097326550227,0.313745780614091,0.541011677273008,0.445009668024658
