TR:mock:CellLine,TR:Input05,TR:statin_1uM,TR:statin_2uM,TR:statin_5uM,TR:statin_10uM,TR:LDPS,TR:05HC,TR:1HC,TR:02T09,TR:1T09,TR:02GW,TR:1GW,TR:SREBP1_s129:inhibitor,TR:SREBP1_s130:inhibitor,TR:SREBP2_s27:inhibitor,TR:SREBP2_s28:inhibitor,TR:LDLR_s06:inhibitor,TR:LDLR_s07:inhibitor,TR:NPC1_s69:inhibitor,TR:NPC1_c:inhibitor,TR:Q01581_s62:inhibitor,TR:Q01581_s63:inhibitor,DA:ALL,DV:P14324,DV:P49327,DV:P53396,DV:Q01581,DV:Q13907,DV:Q15738,DV:Q9BWD1,DV:P48449,DV:P37268,DV:O95573,DV:P10515,DV:P53602,DV:Q9UBM7,DV:Q15392,DV:Q13085
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163422629103621,0.210662192290896,0.180573574598839,0.0988457407904604,0.188693027257016,0.30558353243889,0.325195250314758,0.214750430949268,0.0865642668676969,0.447742843904217,0.39735521402294,0.282276993149553,0.218359222081884,0.432587800206537,0.327471216716487
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162564313611827,0.193471855103776,0.193430855021842,0.104132141501486,0.192689741224977,0.322671383936776,0.322072809292027,0.178116448214986,0.0627255936675462,0.360593900842582,0.409048604013959,0.233369452760075,0.179358431754895,0.426071299328314,0.362146228743074
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0.196240385985758,0.226873836394143,0.199867811714858,0.0798561284289854,0.186560981469569,0.412439808858666,0.371452063548098,0.25725087317085,0.115869016208066,0.634788319920105,0.384561595673413,0.304746337551348,0.263907169816895,0.494253157629946,0.307205249929607
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0.150275189397882,0.174459742110465,0.187169857569311,0.0872968994472888,0.220985267106354,0.351213012313913,0.348680028554416,0.191773638044236,0.0753394270637015,0.430969486218639,0.438510274502901,0.239335280109215,0.197968047153715,0.402638198716647,0.30511371488003
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0.197061870775478,0.236516422644632,0.210842941058032,0.0789034653236185,0.205907882601855,0.410361146848006,0.428148666175864,0.246361123346872,0.128728232189974,0.518243939305331,0.368273326063676,0.30852847006679,0.286698870644892,0.570581745324236,0.394729705720083
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0.170633440035614,0.195481186935436,0.164577041258503,0.0850513364132095,0.206991730669374,0.300648777798199,0.391206669846827,0.187035797403552,0.0799357331323031,0.381316550678609,0.415464157820016,0.285778128768817,0.187379142753736,0.417374687767549,0.352034545135285
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,0.188187272910698,0.20271726388857,0.214670273393387,0.113216001777564,0.266189520347823,0.555807755927219,0.348195184402765,0.320531220843724,0.213428194496796,0.606123449681277,0.441988626083725,0.293477688601566,0.333125041547564,0.53716250209626,0.361961284262783
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,0.18813603019477,0.205337991587561,0.168381612697079,0.136763167396517,0.254716695987786,0.547714574526741,0.340634296802821,0.242500095381126,0.137825103656238,0.553103336587297,0.499446625884869,0.24940586603978,0.342385901157423,0.558172767151822,0.394535410114385
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,0.194209893367111,0.20123198565748,0.174885976661327,0.0933818151518799,0.215407150219715,0.465850027568462,0.386416320256319,0.423186978221888,0.200687900490011,0.471373367582425,0.425667757115218,0.289595156323655,0.341515802846654,0.615021580447849,0.34397179700577
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,0.185924586735503,0.185740225710805,0.187567297843843,0.100393008249007,0.255332439491285,0.463876125712185,0.362483563894974,0.335842492811732,0.168275160196005,0.348008259369391,0.473818639987351,0.295214482053542,0.221226557941309,0.442603952443577,0.365631081478434
