TR:mock:CellLine,TR:Input05,TR:statin_1uM,TR:statin_2uM,TR:statin_5uM,TR:statin_10uM,TR:LDPS,TR:05HC,TR:1HC,TR:02T09,TR:1T09,TR:02GW,TR:1GW,DA:ALL,DV:P14324,DV:P49327,DV:P53396,DV:Q01581,DV:Q13907,DV:Q15738,DV:Q9BWD1,DV:P48449,DV:P37268,DV:O95573,DV:P10515,DV:P53602,DV:Q9UBM7,DV:Q15392,DV:Q13085
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,0.274673768053049,0.57826556646057,0.529604923357057,0.437861646283318,0.553746774031047,0.260787539055321,0.351298633834302,0.195773055352268,0.148181304183943,0.188247043316704,0.208370211357943,0.177075183505054,0.157085244521261,0.287782553818724,0.739712463283845
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,0.32318140401839,0.667759211161422,0.524555505948473,0.378674326238508,0.484313847060009,0.328896342584084,0.375735225938492,0.222255364754766,0.119233132303053,0.185866401551106,0.235078865998706,0.166003048724494,0.214656503209318,0.314428449120453,0.813504271905791
1,0.5,0,0,0,0,0,0,0,0,0,1,0,48,0.244339681558547,0.537665203300618,0.551791545202266,0.360285336024367,0.490219404639195,0.261848005881272,0.332369603176288,0.177934356975135,0.130879004900113,0.214213672945167,0.229799399845805,0.164988031613681,0.0967567048534941,0.27276891709401,0.731616466708435
1,0.5,0,0,0,0,0,0,0,1,0,0,0,48,0.204687427439514,0.177122302158273,0.507964563034553,0.257714349198708,0.40678596616317,0.19066991361882,0.158638995545913,0.152376724230621,0.0895478703354693,0.159597918063097,0.058167850838374,0.148337588079365,0.106281991624011,0.237577340971076,0.308589216489982
1,0.5,0,0,0,0,0,0,0,1,0,0,0,48,0.253470493002967,0.427789091410578,0.548249599495759,0.35263579383963,0.424266261596051,0.312294614960485,0.349712277393415,0.179779201365164,0.130300037693178,0.184527178093777,0.15100446774212,0.140647823345394,0.152964464830449,0.262342339161672,0.586626228244347
1,0.5,0,0,0,0,0,0,0,1,0,0,0,48,0.325280754036565,0.645059415726205,0.644283950941513,0.386738170405414,0.534208833536127,0.311565888623415,0.417103380168087,0.2176701339151,0.105877308707124,0.166757837628715,0.202034525980874,0.168012268361219,0.204478273394048,0.274215557340442,0.805835310057343
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,0.246054711207262,0.424940814121865,0.515348723201233,0.282634960606594,0.376426982663081,0.292008821907738,0.319293334063206,0.167772625270102,0.11356162834527,0.16549239067357,0.197423346682771,0.157540083380778,0.214966725017912,0.226366982356108,0.613614615185604
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,0.265739920797977,0.467524766129588,0.522050931883639,0.235180024626665,0.324031046802706,0.297811983091343,0.356664316922737,0.179099047229265,0.0801592536750848,0.167081734467572,0.212117507648625,0.168250411700245,0.188257365921396,0.263296468573749,0.634863489154253
1,0.5,0,0,0,0,0,1,0,0,0,0,0,48,0.208817270076336,0.378490357873446,0.419208446043543,0.220384120429948,0.307735350419667,0.226323286160632,0.289321251702261,0.173393868554404,0.0968588390501319,0.145616371185777,0.226746469896937,0.150249468921988,0.139499361090799,0.278339232283291,0.544136792418523
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,1,0,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.282139191229809,0.643859608798584,0.622615577207588,0.437558442039384,0.640845998248483,0.278525087300129,0.376326199570343,0.200979824290625,0.173400113079533,0.184822284102513,0.199415167503655,0.179097259208923,0.181415497795209,0.24089781724141,0.765892497384282
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.338070615665219,0.6778495414531,0.66330243103886,0.422886596983696,0.622455068936922,0.331865465907002,0.407864529628558,0.21324549020696,0.159676404070863,0.184967137966558,0.201364609158138,0.214793660122316,0.229518343710991,0.23059392569971,0.846455559815513
1,0.5,0,0,0,0,0,0,0,0,0,0,1,48,0.261025590932601,0.562281931643184,0.602109760047623,0.379354799885199,0.524075609737195,0.303312810145194,0.329448249589726,0.193047929882733,0.181724085940445,0.203981231977615,0.221121450541068,0.152333988380564,0.178082090599541,0.310861717432942,0.672915296467041
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.253400034268566,0.399788999471349,0.517427843580114,0.207406052975105,0.299715184723051,0.252017092446241,0.311359317553928,0.150044222158249,0.0890546551074256,0.161449528325228,0.209186825295146,0.169510306280495,0.119249263223205,0.213791185997864,0.623959037914657
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.240858379545189,0.449969430206633,0.438294333412121,0.192481692018553,0.268273903170556,0.307617165962139,0.306925339586408,0.181312236184478,0.0613639276290991,0.138938698024679,0.2002969801584,0.164724788334037,0.159762754178762,0.191094203730019,0.593202147433999
1,0.5,0,0,0,0,0,0,1,0,0,0,0,48,0.186315312444454,0.376404256786264,0.425458063047684,0.196407145436197,0.28472266354597,0.25289009373277,0.263997640574082,0.155973112927784,0.0835414624952883,0.164788364905778,0.238373031202476,0.164520927840732,0.115055359820367,0.274875768996531,0.588413332211198
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.232680362350055,0.167760590249845,0.510477891290455,0.274038773110644,0.373709418666832,0.19937511486859,0.267959063066606,0.132336629473808,0.0867843950245006,0.15617540813251,0.0598338410683462,0.164708871298524,0.145655786744665,0.264277077062941,0.342650171281447
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.266756768442173,0.504217712092307,0.557370591170523,0.402342773555035,0.530523672605808,0.385826134901672,0.339197638786638,0.197527721223514,0.148401055408971,0.222701569550098,0.188248257156782,0.146526719192884,0.187037898764283,0.305456455157683,0.684700831522852
1,0.5,0,0,0,0,0,0,0,0,1,0,0,48,0.306111174274876,0.599158756062243,0.606870289150931,0.347161915695333,0.540087265850842,0.360855541260798,0.352709597344752,0.216543249270768,0.100534677723332,0.182575699639665,0.24176336451462,0.184812699345565,0.204674747206157,0.263565672524427,0.798540393225214
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.273447145540523,0.147322959523755,0.609495671052516,0.469186579393221,0.501352388185785,0.182210990626723,0.184886491728045,0.14966443185799,0.0849894459102902,0.150437035804096,0.0969695636086838,0.195826063533459,0.119532155967707,0.220959072173138,0.270781577451735
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.336084960423009,0.552099662123336,0.697955020966288,0.513037782489145,0.667517883299362,0.24646756111009,0.458272681266359,0.188354831660984,0.130441952506596,0.175746424763713,0.168740800868447,0.200947675806718,0.145849306063359,0.186838133401591,0.731188392967538
1,0.5,0,1,0,0,0,0,0,0,0,0,0,48,0.343933102634356,0.535357528673547,0.61476832033336,0.359864090433559,0.478958544845812,0.318132696195552,0.441811440311105,0.21938248525061,0.0869747455710516,0.169841155591944,0.1953940365993,0.200519140235205,0.187294201068049,0.237996593025411,0.726282169170171
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.190485188453095,0.110361091318638,0.491342980451891,0.265296769833261,0.389770675264084,0.219679286895791,0.157819005667314,0.148243773346698,0.0954623068224651,0.144659076084267,0.0691719273881883,0.167246414075557,0.134355588054983,0.235799712260695,0.283781719796644
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.267429329088728,0.469027972510171,0.575880452766762,0.353739827613343,0.479229797490526,0.290753537952582,0.350180364258719,0.187129097486447,0.112404070863174,0.180857696823562,0.231854789416292,0.171335255621468,0.129834474506415,0.299918797496845,0.673414023155465
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.291423730822013,0.465511297032661,0.549690539345712,0.279112236490052,0.385048166719626,0.335435581694541,0.370378480069442,0.212536201472685,0.0721356954391255,0.152738502786862,0.242183896242761,0.1888152215835,0.1920553672066,0.291213359577041,0.678825207724861
